Unnamed: 0,Text Blocks,Timestamp,Category,Company,Stock,sentiment
0,,06.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,07.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,08.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,09.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,10.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,11.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,12.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,13.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,14.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,15.08.18,technical_innovation,xpeng,XPEV,0.129022367
0,,16.08.18,stock,xpeng,XPEV,-0.1
0,,17.08.18,stock,xpeng,XPEV,-0.1
0,,18.08.18,stock,xpeng,XPEV,-0.1
0,,19.08.18,stock,xpeng,XPEV,-0.1
0,,20.08.18,stock,xpeng,XPEV,-0.1
0,,21.08.18,stock,xpeng,XPEV,-0.1
0,,22.08.18,stock,xpeng,XPEV,-0.1
0,,23.08.18,stock,xpeng,XPEV,-0.1
0,,24.08.18,stock,xpeng,XPEV,-0.1
3270,"As an Internet company, Baidu has been deeply involved in artificial intelligence and unmanned driving technology in recent years. new car-making force.",25.08.18,sales_marketing,xpeng,XPEV,-0.115909091
0,,26.08.18,stock,xpeng,XPEV,-0.115909091
0,,27.08.18,stock,xpeng,XPEV,-0.115909091
0,,28.08.18,stock,xpeng,XPEV,-0.115909091
0,,29.08.18,stock,xpeng,XPEV,-0.115909091
0,,30.08.18,stock,xpeng,XPEV,-0.115909091
0,,31.08.18,stock,xpeng,XPEV,-0.115909091
0,,01.09.18,stock,xpeng,XPEV,-0.115909091
0,,02.09.18,stock,xpeng,XPEV,-0.115909091
0,,03.09.18,stock,xpeng,XPEV,-0.115909091
0,,04.09.18,stock,xpeng,XPEV,-0.115909091
3271,"On the afternoon of August 29th, the 2018 Guangzhou Artificial Intelligence Industry Conference was held. The conference brought together leading figures from well-known enterprises such as Alibaba, Xiaopeng Motors, iFLYTEK, CloudWalk Technology, and Shugen Internet, focusing on ""gathering wisdom and inspiring the future with wisdom"" "", discussed the new development and new trend of the development of Guangzhou's artificial intelligence industry. It is estimated that the total industry scale will exceed 100 billion in 2022!",05.09.18,technical_innovation,xpeng,XPEV,-0.053409091
0,,06.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,07.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,08.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,09.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,10.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,11.09.18,public_relations,xpeng,XPEV,-0.053409091
0,,12.09.18,public_relations,xpeng,XPEV,-0.053409091
3272,"Published a headline article: ""Tesla and Huawei cut prices, how long can ""Wei Xiaoli"" last?"" """"Wei Xiaoli"" decided not to lower the price. Recently, Li Xiang, the founder of Ideal Auto, responded clearly in a live broadcast that he would not follow Tesla to cut prices, and believed that (these medium-sized SUVs should be set at the current price to be reasonable.” On the 1st, in the new energy vehicle country After the subsidy was officially cancelled, Xiaopeng Motors neither lowered nor raised its prices, and announced that it will continue to expand the full text c",13.09.18,cost,xpeng,XPEV,0.185858586
0,,14.09.18,cost,xpeng,XPEV,0.185858586
0,,15.09.18,cost,xpeng,XPEV,0.185858586
0,,16.09.18,cost,xpeng,XPEV,0.185858586
0,,17.09.18,cost,xpeng,XPEV,0.185858586
0,,18.09.18,cost,xpeng,XPEV,0.185858586
0,,19.09.18,cost,xpeng,XPEV,0.185858586
0,,20.09.18,cost,xpeng,XPEV,0.185858586
0,,21.09.18,cost,xpeng,XPEV,0.185858586
3273,"Xiaopeng Motors announced the service system construction plan. In 2018, urban service centers integrating sales, delivery and after-sales will be built in Beijing, Shanghai, Guangzhou, Shenzhen and Hangzhou. At the same time, more than 20 offline sales stores have been developed, and online and offline sales are linked.​",22.09.18,user_experience,xpeng,XPEV,0.15
0,,23.09.18,sales_marketing,xpeng,XPEV,0.15
0,,24.09.18,sales_marketing,xpeng,XPEV,0.15
0,,25.09.18,sales_marketing,xpeng,XPEV,0.15
0,,26.09.18,sales_marketing,xpeng,XPEV,0.15
0,,27.09.18,sales_marketing,xpeng,XPEV,0.15
0,,28.09.18,sales_marketing,xpeng,XPEV,0.15
0,,29.09.18,stock,xpeng,XPEV,-0.1
0,,30.09.18,stock,xpeng,XPEV,-0.1
0,,01.10.18,stock,xpeng,XPEV,-0.1
0,,02.10.18,stock,xpeng,XPEV,-0.1
0,,03.10.18,stock,xpeng,XPEV,-0.1
3274,"Xpeng expands its European service network and will open four delivery service centers Xpeng Motors officially announced that it will open four Xpeng delivery and service centers in Norway, the Netherlands, Sweden and Denmark in the next few months; the service centers will provide pre-delivery Inspection, after-sales and repair services, service center expected to open in the first half of 2019: - Delivery and service center in Lørenskog, Norway to open in February 2019 - First delivery in the Netherlands​ Expand full text c",04.10.18,sales_marketing,xpeng,XPEV,0.013095238
0,,05.10.18,stock,xpeng,XPEV,0.013095238
0,,06.10.18,stock,xpeng,XPEV,0.013095238
0,,07.10.18,stock,xpeng,XPEV,0.013095238
0,,08.10.18,stock,xpeng,XPEV,0.013095238
0,,09.10.18,stock,xpeng,XPEV,0.013095238
0,,10.10.18,stock,xpeng,XPEV,0.013095238
0,,11.10.18,stock,xpeng,XPEV,0.013095238
0,,12.10.18,stock,xpeng,XPEV,-0.1
0,,13.10.18,stock,xpeng,XPEV,-0.1
0,,14.10.18,stock,xpeng,XPEV,-0.1
0,,15.10.18,stock,xpeng,XPEV,-0.1
0,,16.10.18,stock,xpeng,XPEV,-0.1
0,,17.10.18,stock,xpeng,XPEV,-0.1
0,,18.10.18,stock,xpeng,XPEV,-0.1
0,,19.10.18,stock,xpeng,XPEV,-0.1
0,,20.10.18,stock,xpeng,XPEV,-0.1
0,,21.10.18,stock,xpeng,XPEV,-0.1
3275,"He Xiaopeng: Smart car companies in the future will move closer to the ""Apple model""",22.10.18,public_relations,xpeng,XPEV,0.107142857
3276,"A few days ago, according to information obtained from relevant channels, Mr. He Xiaopeng, chairman and CEO of Xpeng Motors, revealed through his social circle that Xpeng G3 has entered comprehensive evaluations such as steering, power, suspension, and NVH, and the overall condition is good.",23.10.18,public_relations,xpeng,XPEV,0.155555556
0,,24.10.18,stock,xpeng,XPEV,0.155555556
0,,25.10.18,stock,xpeng,XPEV,0.155555556
0,,26.10.18,stock,xpeng,XPEV,0.155555556
0,,27.10.18,stock,xpeng,XPEV,0.155555556
0,,28.10.18,product,xpeng,XPEV,0.155555556
0,,29.10.18,product,xpeng,XPEV,0.155555556
0,,30.10.18,public_relations,xpeng,XPEV,0.155555556
0,,31.10.18,technical_innovation,xpeng,XPEV,0.155555556
0,,01.11.18,product,xpeng,XPEV,0.155555556
0,,02.11.18,product,xpeng,XPEV,0.155555556
0,,03.11.18,cost,xpeng,XPEV,0.155555556
0,,04.11.18,cost,xpeng,XPEV,0.155555556
0,,05.11.18,cost,xpeng,XPEV,-0.1
0,,06.11.18,stock,xpeng,XPEV,-0.1
0,,07.11.18,stock,xpeng,XPEV,-0.1
0,,08.11.18,stock,xpeng,XPEV,-0.1
0,,09.11.18,stock,xpeng,XPEV,-0.1
0,,10.11.18,stock,xpeng,XPEV,-0.1
0,,11.11.18,stock,xpeng,XPEV,-0.1
0,,12.11.18,stock,xpeng,XPEV,-0.1
0,,13.11.18,stock,xpeng,XPEV,-0.1
0,,14.11.18,stock,xpeng,XPEV,-0.1
0,,15.11.18,stock,xpeng,XPEV,-0.1
0,,16.11.18,stock,xpeng,XPEV,-0.1
0,,17.11.18,stock,xpeng,XPEV,-0.1
0,,18.11.18,stock,xpeng,XPEV,-0.1
3277,"At the 2018 Guangzhou Auto Show, domestically produced new energy vehicles made their debuts: Xiaopeng Motors, BAIC LITE, MG EZS, BYD Song MAX, etc. Domestic car companies have deployed ""electrification, networking, intelligence, and sharing"". Some netizens also named the three most futuristic new energy vehicles at this auto show",19.11.18,competition,xpeng,XPEV,0.193181818
0,,20.11.18,stock,xpeng,XPEV,0.193181818
0,,21.11.18,stock,xpeng,XPEV,0.193181818
0,,22.11.18,stock,xpeng,XPEV,0.193181818
0,,23.11.18,stock,xpeng,XPEV,0.193181818
0,,24.11.18,stock,xpeng,XPEV,0.193181818
0,,25.11.18,stock,xpeng,XPEV,0.193181818
0,,26.11.18,stock,xpeng,XPEV,0.193181818
0,,27.11.18,stock,xpeng,XPEV,0.193181818
0,,28.11.18,product,xpeng,XPEV,0.193181818
0,,29.11.18,product,xpeng,XPEV,0.193181818
0,,30.11.18,public_relations,xpeng,XPEV,0.193181818
0,,01.12.18,technical_innovation,xpeng,XPEV,0.193181818
0,,02.12.18,product,xpeng,XPEV,-0.1
0,,03.12.18,product,xpeng,XPEV,-0.1
0,,04.12.18,cost,xpeng,XPEV,-0.1
0,,05.12.18,cost,xpeng,XPEV,-0.1
0,,06.12.18,cost,xpeng,XPEV,-0.1
0,,07.12.18,stock,xpeng,XPEV,-0.1
0,,08.12.18,stock,xpeng,XPEV,-0.1
0,,09.12.18,stock,xpeng,XPEV,-0.1
0,,10.12.18,stock,xpeng,XPEV,-0.1
0,,11.12.18,stock,xpeng,XPEV,-0.1
0,,12.12.18,stock,xpeng,XPEV,-0.1
3278,"This is why Weilai has to build its own charging (replenishment includes battery replacement). In this case, even if it does not maintain it, most users can actually understand it. But many things always need to be promoted by enterprises. Weilai's battery replacement (charging), Xiaopeng's 800V, and ideal range extension, these seem to have nothing to do with the technical route, but what they all bring to users with different needs. A real good experience. The same is true for other car companies. Building piles is not the result. Expand the full text c",13.12.18,product,xpeng,XPEV,0.339583333
0,,14.12.18,cost,xpeng,XPEV,0.339583333
0,,15.12.18,cost,xpeng,XPEV,0.339583333
0,,16.12.18,cost,xpeng,XPEV,0.339583333
0,,17.12.18,cost,xpeng,XPEV,0.339583333
0,,18.12.18,cost,xpeng,XPEV,0.339583333
0,,19.12.18,cost,xpeng,XPEV,0.339583333
0,,20.12.18,cost,xpeng,XPEV,0.339583333
0,,21.12.18,cost,xpeng,XPEV,0.339583333
0,,22.12.18,cost,xpeng,XPEV,0.339583333
0,,23.12.18,cost,xpeng,XPEV,0.339583333
3279,"Xpeng will open four delivery centers in Europe this year: Norway: opened in February Netherlands: completed in February, opened in the second quarter Sweden: completed in April, opened in the second quarter Denmark: opened in May Xpeng will also open remote diagnostic services, possibly If so, some vehicle problems will be solved through OTA. Xpeng Motors’ new energy expert talks about new energy vehicles​",24.12.18,sales_marketing,xpeng,XPEV,0.021590909
0,,25.12.18,stock,xpeng,XPEV,0.021590909
0,,26.12.18,stock,xpeng,XPEV,0.021590909
0,,27.12.18,stock,xpeng,XPEV,0.021590909
0,,28.12.18,stock,xpeng,XPEV,0.021590909
0,,29.12.18,product,xpeng,XPEV,0.021590909
0,,30.12.18,product,xpeng,XPEV,0.021590909
0,,31.12.18,public_relations,xpeng,XPEV,0.021590909
0,,01.01.19,technical_innovation,xpeng,XPEV,0.021590909
0,,02.01.19,product,xpeng,XPEV,0.021590909
0,,03.01.19,product,xpeng,XPEV,0.021590909
0,,04.01.19,cost,xpeng,XPEV,-0.1
0,,05.01.19,stock,xpeng,XPEV,-0.1
0,,06.01.19,sales_marketing,xpeng,XPEV,-0.1
0,,07.01.19,stock,xpeng,XPEV,-0.1
0,,08.01.19,stock,xpeng,XPEV,-0.1
0,,09.01.19,stock,xpeng,XPEV,-0.1
0,,10.01.19,stock,xpeng,XPEV,-0.1
0,,11.01.19,stock,xpeng,XPEV,-0.1
0,,12.01.19,stock,xpeng,XPEV,-0.1
0,,13.01.19,stock,xpeng,XPEV,-0.1
0,,14.01.19,stock,xpeng,XPEV,-0.1
3280,Or named G6 Xiaopeng brand new SUV interior spy photos exposure,15.01.19,product,xpeng,XPEV,0.136363636
