Unnamed: 0.1,Unnamed: 0,Text Blocks,Timestamp,Category,Company,Stock
347,347,"On February 1, Jining City held a ceremony for the launch of the 2018 Spring Festival Transport and the centralized operation of BYD pure electric buses. The first batch of 66 BYD pure electric buses was officially put into operation. It is understood that Jining purchased a total of 800 BYD pure electric buses this time. Among them, there are 400 buses in Jining City, and currently 66 buses have been put into operation on 7 bus lines in Jining City. After the construction of charging piles is completed, all vehicles will be put into operation, and urban public transport will enter the era of ""zero pollution and zero emission"".",2018-02-01,sales_marketing,ev_all,EV
348,348,"A few days ago, we learned from BYD officials that the brand will launch four new models this year: e5 450, Qin EV 450, Song EV 400 and Yuan EV 360. In addition, the hybrid and 6-seater models of the new generation Tang and Song MAX will also be launched within this year. According to the official statement, the Yuan EV 360 is equipped with an intelligent network connection system, with a maximum cruising range of 360km and a price of less than 100,000 yuan.",2018-02-01,product,ev_all,EV
349,349,"How to deal with the storm in the battery industry? BYD's overseas exhibition revealed its future plan for the first time. Release time: 2018-03-02 ""Battery is the core of electric vehicles and energy storage equipment. In response to the outbreak of the battery market in the future, BYD has proposed a 'sustainable development plan' for the battery business.",2018-02-02,sales_marketing,ev_all,EV
350,350,"Australian residents install a 5-kilowatt photovoltaic system (A$5,500, with a lifespan of 20 years), plus a Tesla battery pack (priced at A$11,075 in 2018), and the annual cost of this system is significantly lower than the grid electricity price​",2018-02-02,cost,ev_all,EV
351,351,"He Xiaopeng, chairman of Xiaopeng Motors, drove a Beijing brand Xiaopeng car for the first time on the streets of Beijing​, and used automatic parking on the streets near the National Convention Center. He is the first owner of Xiaopeng Motors 1.0 Geek Edition mass-produced car. Xpeng Motors 1.0 Geek Edition will be mass-produced on a small scale, and version 2.0 will be sold to the public in 2018.",2018-02-03,public_relations,ev_all,EV
352,352,"Karma Revero was formerly known as Fisker Karma. Fisker Automotive, as a pioneer of new energy vehicles, its founder designed many classic models, such as Aston Martin DB9, V8 vantage, BMW Z8. As a new extended-range GT four-door coupe, Fisker Karma has good performance and cool appearance, including Bill Gates, Justin Bieber, Leonardo DiCaprio and many other celebrities.​ Expand the full text c",2018-02-04,technical_innovation,ev_all,EV
353,353,The annals of human exploration of the universe will write the red Tesla in 2018,2018-02-06,public_relations,ev_all,EV
354,354,"With the influx of new car-making forces, the battle of capital in the automotive industry chain has gradually spread from the aftermarket to the front-end manufacturing field. After investing in Weilai and Baidu's investment in Weimar, it also officially entered the new car company Xiaopeng Motors a few days ago. In 2018, BAT's full-scale fight in the automotive field officially kicked off.",2018-02-06,sales_marketing,ev_all,EV
355,355,"Last year, JAC made headlines several times with its ""JAC Volkswagen"" and ""JAC NIO""",2018-02-07,sales_marketing,ev_all,EV
356,356,"Mr. Wang Chuanfu, Chairman and President of BYD Co., Ltd., and Mr. Zhao Changjiang, General Manager of BYD Auto Sales Co., Ltd. presented awards to outstanding dealers and took a group photo. A new era! Lead a new future! Let us wish BYD Auto another brilliant year in 2018!",2018-02-09,public_relations,ev_all,EV
357,357,Elon Musk has sent his Tesla up into the sky to find the Martians. But Huang Xinyao said that we cannot explore the inner universe of others.,2018-02-09,public_relations,ev_all,EV
358,358,"He Xiaopeng, chairman of Xpeng Motors, revealed in ""A Letter to All Employees of Xpeng Motors"" that the 2.0 mass-produced models of Xpeng Motors will be officially unveiled at the 2018 CES International Consumer Electronics Show and will be officially launched in the spring of 2018",2018-02-09,public_relations,ev_all,EV
359,359," Although Volvo Cars' independent brand Polestar is still in its infancy, it has a huge plan for the future. It is learned that Polestar 1, a hybrid high-performance coupe based on the Volvo S90, has been confirmed to be launched next year. Now, the company's second car has also surfaced, called the Polestar 2, which is expected to cost around 40,000 euros.",2018-02-13,product,ev_all,EV
360,360,"Wang Chuanfu delivered a 2018 New Year's message, saying that BYD people will continue to forge ahead with innovation and forge ahead, ""satisfying people's yearning for a better life with technological innovation"" and helping ""Smart Manufacturing in China"" embark on a new journey!",2018-02-13,public_relations,ev_all,EV
361,361,"BYD's H shares rose 4% before the market, after the state adjusted the subsidy policy for new energy vehicles",2018-02-14,stock,ev_all,EV
362,362,"The 2018 CCTV Spring Festival Gala opened grandly, the opening ceremony of the Zhuhai sub-venue in Guangdong, BYD’s Spring Festival Gala performance was perfectly presented, and BYD’s unmanned new energy fleet dedicated a wonderful performance to the people of the whole country, making Guangdong’s technology shine on the Zhuhai-Hong Kong-Macao Bridge. May the motherland prosper and prosper, and wish Chinese compatriots all over the world ""great luck in the New Year and prosperity in the Year of the Dog"". BYD Auto is here to wish you New Year greetings!",2018-02-15,public_relations,ev_all,EV
363,363,"Song MAX's ""Year-end Award"" has been launched. Song MAX is specially prepared by international masters for mainstream families in China, perfectly satisfying the family's dream of ""more perfect together"" travel. In just 4 months, it has successively won 27 authoritative awards such as ""Annual Damei Seven-seater Model"", ""Most Popular MPV"", and ""Best MPV Model"", becoming the most dazzling star model in the Chinese family car market. In 2018, let us continue to look forward to more and better innovations from BYD!",2018-02-16,technical_innovation,ev_all,EV
364,364,BYD ranked 138th in the 2018 BrandZ China Global Brand Ranking,2018-02-17,sales_marketing,ev_all,EV
365,365,"Volvo Polestar challenges performance sports car! How about 600 horsepower + 1000 Nm? --- Polestar 1, the first performance car after Polestar's independent brand, is eye-catching. Polestar 1 is equipped with a plug-in hybrid system based on Volvo T8 system upgrade, and both rear wheels are equipped with electric motors.",2018-02-18,technical_innovation,ev_all,EV
366,366,"At the CES (Consumer Electronics Show), the first major IT event in 2018, which is currently being held in Las Vegas, the United States, two new car manufacturers from China, Byton and Xiaopeng Motors, filled the gap held by LeEco last year. Leave blank.",2018-02-20,sales_marketing,ev_all,EV
367,367,"Volkswagen's latest ID Vizzion concept car: cruising range beats Tesla's Model 3 long-range battery's 310 miles, up to 413 miles",2018-02-21,competition,ev_all,EV
368,368,"OEMs in the wave of intelligent driving: GM, an established car company in North America, SAIC, the most active car manufacturer in China, and Xiaopeng Motors, a new car manufacturer.",2018-02-21,competition,ev_all,EV
369,369,"A late touch of blue, but also a swan song - Volvo V60 Polestar",2018-02-22,user_experiecne,ev_all,EV
370,370,Pre-sale of BYD's 2018 pure electric vehicles starts,2018-02-24,product,ev_all,EV
371,371,"2018 TTA Influence Annual Innovation Award: Li Bin, Founder and Chairman of NIO: I hope that we can explore some new paths for future changes in the automotive industry in terms of user experience, smart cars, autonomous driving, and energy services.",2018-02-25,public_relations,ev_all,EV
372,372,Are Tesla's days over? There are so many electric cars to be unveiled at this year's Geneva Motor Show,2018-02-25,competition,ev_all,EV
373,373,"Xpeng Motors 2.0 mass-produced models will be unveiled at the 2018 CES International Consumer Electronics Show and will be officially launched at the beginning of the year. The new car will be upgraded in terms of appearance design, cruising range, driving quality and automatic driving, and the 2.0 version model will be the main product in the future",2018-02-25,sales_marketing,ev_all,EV
374,374,"BYD made the right prediction on the policy trend in 2018, and took the lead when most of its opponents waited to see the changes, and made targeted improvements, so that the new car has excellent performance in terms of cruising range, battery energy density, and electronic control system. Significant improvements have been made, making its pure electric vehicles well meet the requirements of the New Deal, making a good start for the development in 2018",2018-02-26,sales_marketing,ev_all,EV
375,375,"few days ago, ""Stock God"" Buffett's 2018 letter to shareholders was officially released. In an interview with the media a few days ago, he made the latest statement: the 4 CEOs he admires most are Amazon CEO Jeff Bezos, BYD Wang Chuanfu, and Apple CEO. CEO Cook, CEO of Precision Machinery Company Donegan. When talking about why he invested in BYD, Buffett said, ""At first, his partner Charlie Munger suggested that he must invest in BYD. Charlie Munger said that Wang Chuanfu is better than Edison, and later changed his words that Wang Chuanfu is a combination of Edison and Bill Gates. Facts have proved that He's right, BYD is doing very well.""",2018-02-27,public_relations,ev_all,EV
376,376,"After multiple exposures, BYD officially announced a few days ago that the new generation Tang will be released in Shenzhen on March 6, 2018. The new car adopts BYD's new Dragon Face design language, which was designed by former Audi design director Wolfgang Eiger. In terms of power, the new generation Tang will provide a 2.0T engine and a 2.0T+ plug-in hybrid system. The 2.0T fuel version has a maximum power of 205 horsepower, and the hybrid version has a maximum power of more than 500 horsepower. The 0-100km/h acceleration time is expected to be 4.5 seconds.",2018-02-28,product,ev_all,EV
377,377,"On March 1, 2018, the new BYD F3 was officially launched, with a price of 43,900 yuan to 65,900 yuan. The appearance has not changed much. The main configuration has been adjusted, such as Keyless keyless system, BOS brake priority system and other configurations have been added. And the price has been lowered as a whole, which is quite sincere. In terms of power, the current 1.5L naturally aspirated engine is used, with a maximum power of 109 horsepower and a maximum torque of 145 N•m. It is matched with 5-speed manual or 6-speed automatic manual transmission.",2018-03-01,cost,ev_all,EV
378,378," In January 2018, the traditional off-season for passenger car sales, BYD's new energy vehicles ushered in a good start with a leading attitude, selling 7,151 units, a year-on-year increase of 1,082%. In the field of plug-in hybrids with higher technical thresholds, BYD sold 7,109 vehicles, a year-on-year increase of about 1,363%, setting the best result in the same period in history, and starting the new year's journey with a high profile.",2018-03-06,sales_marketing,ev_all,EV
379,379,"Tesla recently stated in the SEC filing: ""On March 7, 2018, Eric Brandis left Tesla for personal reasons. Tesla thanks Eric for his contributions to the company. According to public information, Brandis joined Tesla in 2016 as the company's chief accountant. When Brandeis took office, Tesla was trying to acquire SolarCity, a photovoltaic power generation company, for $2.6 billion.",2018-03-07,public_relations,ev_all,EV
380,380,"In February 2018, sales of new energy passenger vehicles reached 29,000, with BYD, BAIC, and JAC ranking the top three",2018-03-09,sales_marketing,ev_all,EV
381,381,"He Xiaopeng, chairman of Xiaopeng Motors, believes that many traditional car companies can build electric cars, but very few can make good cars. He said that it takes at least five years for an emerging car company to build a car from 0 to 1. For the emerging car-making forces emerging in the market, 2020 is the first year of real PK, and the first year for more users to use better products.",2018-03-11,public_relations,ev_all,EV
382,382,"Audi A6L e-tron has released a new energy hybrid version, will you buy it, it will be very expensive",2018-03-18,cost,ev_all,EV
383,383,"According to foreign media reports, Volvo's independent high-performance electric car brand Polestar (Polestar) recently said that the company is considering whether to increase production of its first market model Polestar 1. The Polestar 1 coupe is matched with a plug-in hybrid system with an output of up to 600 horsepower and a range of up to 93 miles in pure electric mode. The price is between US$160,000-185,000.",2018-03-18,technical_innovation,ev_all,EV
384,384,"Excerpted from ""Chinese and Foreign Management"" on March 6, 2018 A red Tesla sports car has landed on Mars. On February 7, Musk disclosed on social media that he had engraved six characters on the space sports car: ""Made by Human Earth"".",2018-03-21,public_relations,ev_all,EV
385,385,"At the ""CES China Innovation Night"" hosted by Titanium Media, He Xiaopeng, chairman of Xiaopeng Motors and co-founder of UC, said that only an industry with a large enough scale can promote the development of the entire IOT industry. Not yet advanced, but world-leading in application portfolio",2018-03-21,public_relations,ev_all,EV
386,386,"""Who told you to send Tesla into space?"" Musk was angered by experts!",2018-03-22,public_relations,ev_all,EV
387,387,"The Xiaopeng Motors G3, which was born out of the collision of the idea of ​​running on the ground and flying in the sky, was first released in 2018. Xpeng Motors G3 will easily take you to experience a space-like driving experience. What are you waiting for?",2018-03-22,public_relations,ev_all,EV
388,388,"BYD Song II exposed? New family design for appearance and interior! --- BYD's second-generation Tang adopts a new family design language, and its appearance has improved significantly. Now a group of introduction PPTs of BYD's compact SUV ""Song Fuel 2018"" have also been exposed on the Internet. We can regard it as a new generation of Song. The new car adopts the family ""Dragon Face"" face, which becomes very fierce. The side lines of the body are relatively close to the current model. The rear of the car is likely to use through-type LED taillights. The interior also almost follows the design of the second generation of Tang Dynasty, and the large-size LCD screen of the central control should also be able to rotate by 90°. The body size of BYD's new generation Song is 4600mm/1870mm/1700mm, and the wheelbase is 2660mm. The power is equipped with a 1.5T engine, and the transmission matches MT and AT gearboxes. In addition, BYD also announced its new car release plan for 2018. The second generation Tang will be launched in the second quarter, and the new Song, Yuan and Qin will also be launched in the third quarter.",2018-03-23,user_experience,ev_all,EV
389,389,2018 must be the year of BYD's reversal!,2018-03-29,user_experience,ev_all,EV
390,390,"BYD Super Leader & Super Lady across America and China. At the legislative ceremony in Sacramento, the capital of California, Mr. Zhou Benli, a member of the 49th Representative District of California, awarded the honorary certificate of ""Woman of the Year"" to Ms. Li Ke, President of BYD US Branch, as a In recognition of BYD's outstanding contributions to California and even the United States under his leadership. Every March is the ""Women's History Month"" in the United States, and the ""Woman of the Year"" award ceremony is one of the highlights of this month.",2018-03-30,public_relations,ev_all,EV
391,391,"In January 2018, Xiaopeng Motors delivered 39 vehicles, marking the first time that a new force in Internet car manufacturing entered the new energy vehicle sales list of the Federation of Passengers and Passengers",2018-04-02,sales_marketing,ev_all,EV
392,392,"IONITY, a ""super charging station"" jointly developed by BMW, Mercedes-Benz, Volkswagen and Ford, has a power of 350 KW. It is planned to build 50 charging stations in Europe by the end of 2018 and 400 by 2020. According to Tesla's official website, there are currently 1,130 Tesla super charging stations around the world. Charging service experience will become a pain point for luxury electric vehicle brands.",2018-04-05,competition,ev_all,EV
393,393,"The rise of new smartphones in 2008 and 2009 has created a large number of advanced enterprises worth tens of billions of dollars, and even Apple has been the leader for many years. The smart car and new energy car industry, which is a hundred times larger than a mobile phone, is also in full swing in 2018, and has achieved a number of new car manufacturers such as Weilai, Weimar, Singularity, Denza, Xiaopeng, and Ferrari Future. , who will be the next Apple Xiaomi?​",2018-04-05,competition,ev_all,EV
394,394,"According to Caixin news, NIO’s IPO in the United States at the end of 2018 is expected to raise US$2 billion. Is Xiaopeng Motors under pressure?​",2018-04-09,stock,ev_all,EV
395,395,"Jaguar i-Pace, a pure electric SUV, accelerates within 4 seconds and clamors for Tesla!",2018-04-12,competition,ev_all,EV
396,396," Polestar 1 is a plug-in hybrid, and the subsequent product lineup is pure electric; Polestar 2 will directly compete with Tesla Model 3, starting at 40,000 euros; Polestar 3 is a ""low aerodynamic"" SUV . The beginning of 2019 at the Chengdu factory will be very exciting.",2018-04-14,technical_innovation,ev_all,EV
397,397,"Remember the all-electric Rimac Concept One that broke Hammond's knee? It was once claimed to be the fastest supercar in the world. But as Tesla released the second-generation ROADSTER, Rimac Concept One lagged behind on paper data.",2018-04-23,competition,ev_all,EV
398,398,"Take photos of 2018 BYD Song SUV at the store, enhancing its practicality",2018-04-24,user_experience,ev_all,EV
399,399,"The 2018 BYD Song will be officially launched from now on, with a guide price range of 79,900 to 129,900 yuan. To be honest, this configuration is great!",2018-04-25,cost,ev_all,EV
400,400,It is rumored that NIO has hired 8 investment banks to prepare for the listing in the United States within this year,2018-05-08,stock,ev_all,EV
401,401,"It is reported that Polestar 2, the second mass-produced car of Volvo's Polestar brand, has a lower positioning than Polestar 1. The pre-sale price is 40,000 euros. It will be released in 2019 and put into production in 2020!",2018-05-09,product,ev_all,EV
402,402,"Recently, BYD officially released the official pictures of the new-generation Tang model. The overall interior style of the new car is simple and elegant, and the large-size floating LCD screen that supports 90-degree rotation is very eye-catching. In addition, the new-generation Tang will be equipped with fuel and plug-in hybrids. The power system will be unveiled at the Beijing Auto Show in April 2018. According to BYD's previous introduction, Tang II will be one of the heavyweight models in BYD's new energy vehicle business in 2018.​",2018-05-09,user_experience,ev_all,EV
403,403,"Porsche Mission E Cross Turismo, dual-motor combined output of 600 horsepower, acceleration from 100 kilometers in 3.5 seconds, cruising range of 480 kilometers, 80% full charge in 15 minutes under fast charging mode, wireless charging through electromagnetic induction, starting price of less than 600,000 , do you still buy Tesla?",2018-05-14,competition,ev_all,EV
404,404,"Whether it is the established Tesla, BYD, or the new NIO, the preservation rate has become a problem facing all electric vehicle manufacturers. If this is not addressed, it will remain difficult for electric vehicles to fully integrate into the automotive market.",2018-05-17,competition,ev_all,EV
405,405,"Among regions outside of North America, Buffett believes that Asia, especially China, is a place particularly suitable for conducting business activities. The 2018 annual report shows that China's BYD ranks among Buffett's top 15 holdings.​",2018-05-20,public_relations,ev_all,EV
406,406,"Killing Tesla has almost become the imaginary enemy of every traditional car manufacturer. The Geneva Motor Show, where luxury cars gather, will inevitably ridicule it, especially pure electric vehicles will become the mainstream in the future, and the discontinuation of fuel vehicles will be the general trend. The drama of chasing and killing electric vehicles has become settled, and the 2018 Geneva Motor Show has naturally become the most ideal stage.",2018-05-21,competition,ev_all,EV
407,407,"With the promotion of cooperation between JAC, NIO and Volkswagen, JAC's brand, management, and quality should develop in a better direction in 2018. For JAC, 2018 may become a crucial year for changing the entire enterprise.",2018-05-26,sales_marketing,ev_all,EV
408,408,"After Tesla, Sunrun became the largest residential solar installation company in the United States.",2018-05-26,competition,ev_all,EV
409,409,"Useful technology is good technology. Selling hundreds of thousands or millions of Mercedes-Benz, can smart driving technology be used? Road test talk. #Benz# @Mercedes-Benz L Electric Vehicle Observer’s Weibo video​",2018-05-30,technical_innovation,ev_all,EV
410,410,"On February 23, local time in the United States, Geely chairman Lishufu acquired a 9.69% stake in Daimler, the parent company of Mercedes-Benz, for US$9 billion, becoming Daimler's largest shareholder. From 2006 to 2017, Li Shufu had Volvo Cars, Polestar, Lynk & Co, Geely Automobile, London Electric Vehicle and other brands",2018-06-01,public_relations,ev_all,EV
411,411,"""Shanshan Energy, BYD and others led the construction, signing, and start-up of the top ten lithium battery projects in 2018"" Shanshan Energy's total investment of 20 billion yuan ""100,000 tons of lithium-electric power battery material Changsha base"" held a mobilization ceremony in Changsha High-tech Zone .",2018-06-01,competition,ev_all,EV
412,412,"The latest increase in traffic rules in 2018, Tesla is crying",2018-06-03,public_relations,ev_all,EV
413,413,Tesla Supercharger Price Increase,2018-06-11,cost,ev_all,EV
414,414,"[""BMW"" can't be charged and ""Baorong"" test drive car] Mr. Zheng mentioned a BMW i3 new energy vehicle. Within a few days, he found that the car could not be charged. After repairing it once, it still could not be charged. The 4S store said that they took the test drive car to Mr. Zheng’s house for a test drive, and it also failed to charge... Weibo video of L1818 Golden Eye​",2018-06-13,user_experience,ev_all,EV
415,415,"It is a blessing for the United States to have Musk. Not only the Mars project, not only Tesla, but even Paypal, the world's earliest online payment, was founded by Musk!",2018-06-14,public_relations,ev_all,EV
416,416,"Set a goal in 2018, build a car by the end of the year, I don’t want to think about Tesla, wait for Musk to come to China to open a factory",2018-06-22,public_relations,ev_all,EV
417,417,"The FF 91 invested by Jia Yueting, the future competitor points to Tesla MODEL X, the domestic price may exceed 2 million yuan, and the best possibility is that the first batch of new cars will be delivered by the end of 2018.",2018-06-26,competition,ev_all,EV
418,418,"BYD's most important strategic move in 2018 is to create an open intelligent development platform to welcome global elites to participate in the process of automobile manufacturing and intelligence. Today's BYD is no longer simply a car manufacturer, but by fully participating in the construction of future transportation, it has assumed more social responsibilities.",2018-07-06,sales_marketing,ev_all,EV
419,419,"Wang Xin, a person most nerds clamored to owe him a membership, was imprisoned in 2015 and released in 2018. When he was released from prison, He Xiaopeng, chairman of Xiaopeng Motors, posted a photo with Wang Xin, the founder of Kuaibo, and revealed that Wang Xin's thinking is completely synchronized with everyone.",2018-07-14,public_relations,ev_all,EV
420,420,"Can Volkswagen, with an annual income of 230 billion euros, throw out 20 billion to beat Tesla?",2018-07-16,,ev_all,EV
421,421,"Some people say that traditional car companies meeting new car manufacturers is like Nokia meeting Apple. Is this true? Let’s see what Qin Peiji, Sales President of Volvo Greater China, said #新能源车车##沃沃##汽车新知气流站# L Highway Moment-Idleman Xiaohu’s Weibo video​",2018-07-31,competition,ev_all,EV
422,422,"On August 2, Xiaopeng Motors officially announced the completion of the B+ round of financing with a total contracted amount of 4 billion yuan, and received joint investment from Primavera Capital, Morningside Capital, and He Xiaopeng, chairman and CEO of Xiaopeng Motors. In addition to the continuous investment of many old shareholders, top investors such as Hillhouse Capital, K11, Zhongding Venture Capital, etc. also appeared for the first time and injected strong capital into Xpeng Motors. This is the largest single round of financing so far in 2018 among new car manufacturers.",2018-08-02,stock,ev_all,EV
423,423,"Tesla's super charging station has raised charging prices significantly, and the expansion of charging network scale is imperative",2018-08-03,cost,ev_all,EV
424,424,"Geely Auto released the smart digital cockpit ecosystem, and the new car ""Geely 2018 Boyue"" equipped with ""Tencent My Car"" was also officially unveiled at the press conference. This marks that the cooperation between Tencent's ""AI in Car"" and car companies has entered a substantive stage. Previously, Tencent Autolink signed a strategic cooperation agreement with five automakers, GAC, Changan, Geely, BYD, and Dongfeng Liuqi, to jointly build an ""AI in Car"" intelligent network solution.",2018-08-06,competition,ev_all,EV
425,425,"Pre-orders for Volvo's new hybrid sedan, the Polestar 1, begin next week, with a limited run of 500 units per year. Everyone is really stimulated by Tesla, and this year's cars have become more beautiful.",2018-08-08,competition,ev_all,EV
426,426,"Tesla has another new benefit, and rare earths may become the biggest winner",2018-08-09,,ev_all,EV
427,427,"Musk: building rockets and Tesla are the stupidest things, but I like it",2018-08-23,public_relations,ev_all,EV
428,428,"The rapid development of the power battery industry and overcapacity exist at the same time, and the reshuffle is imminent. Small-scale lithium battery companies will close their doors sooner or later. Photovoltaic companies rushed to the top, and then the messy scene will be repeated in the power battery industry. 2018-19 is a year of adjustment and production capacity. Some companies have just been born and are going to the grave. In 2016, my country's power battery capacity utilization rate was only about 30%. Except for BYD and CATL in the first echelon, the capacity utilization rate was as high as 69% and 78% respectively. The capacity utilization rate of some small-scale lithium battery enterprises generally did not reach 20%. %, power battery overcapacity is serious. It is easier for leading companies to occupy market share. In 2016, the top five accounted for 67.8%, an increase from 59% in 2015. Entering 2017, the trend that the strong will always be strong still exists. The market concentration of the power battery industry has increased rapidly, and the trend of industry integration has become increasingly obvious. In the future, China's power battery market will further concentrate on advantageous enterprises and leading enterprises.",2018-08-24,competition,ev_all,EV
429,429,"As an Internet company, Baidu has been deeply involved in artificial intelligence and unmanned driving technology in recent years. new car-making force.",2018-08-25,sales_marketing,ev_all,EV
430,430,"According to the latest report on the online auto market, NIO’s target valuation (in 2021 after three years) is US$36 billion; in terms of car sales and revenue, NIO expects to sell around 30,000 vehicles in 2018 and reach 45 in 2021. By 2021, the revenue and net profit targets of each business are 154.3 billion yuan and 16.1 billion yuan respectively.",2018-09-01,stock,ev_all,EV
431,431,BYD Song comes with karaoke function,2018-09-01,user_experience,ev_all,EV
432,432,"According to the regulatory documents submitted by NIO, the company intends to issue a new round of US$200 million convertible bonds, which is expected to be completed by the end of September. In September 2018, NIO Automobile was listed on the New York Stock Exchange. On January 31 this year, NIO completed the issuance of 650 million US dollars of convertible bonds. Unlike the convertible bonds that were issued in January this year, the targets of this bond issuance are mainly NIO CEO Li Bin and Tencent Group, each of which subscribed for US$100 million.",2018-09-05,stock,ev_all,EV
